(7,-)-band - (6,-)-band - (5,-)-band - (4,-)-band
15 5010.8
13 4195.5
11 3485.3
9 2892.7
7 2426.5
-
16 5412.7
14 4566.4
12 3818.6
10 3175.3
8 2637.4
6 2242.
-
15 5302.5
13 4446.3
11 3689.8
9 3041.3
7 2516.6
5 2145.3
-
14 4874.0
12 4038.7
10 3337.1
8 2764.6
6 2328.0
4 2016.27
