gamma-band-odd - gamma-band-even - (7,-)-alpha-1 - (4,-)-alpha-0 - (5,-)-alpha-1 - (6,-)-alpha-0
15 5049.4
13 4205.3
11 3504.6
9 2906.2
7 2290.8
5 1631.3
3 1012.1
-
12 4087.0
10 3338.9
8 2655.7
6 1984.1
4 1320.3
2 694.9
-
17 6264.2
15 5412.1
13 4602.2
11 3861.8
9 3239.0
7 2790.1
-
14 5210.3
12 4401.4
10 3668.5
8 3048.1
6 2520.9
4 2065.9
-
17 6109.6
15 5256.3
13 4472.8
11 3738.0
9 3105.4
7 2599.3
5 2184.5
-
14 5018.1
12 4231.5
10 3542.5
8 2959.9
